Id	LibraryName	UserInputPattern	SystemMessage	PatternAtt	Type	Owner
5667	ConsumerQueryState	Is there any restaurant $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5668	ConsumerQueryState	Is there any restaurant $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5669	ConsumerQueryState	Is there any restaurant $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5670	ConsumerQueryState	Is there any restaurant $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5671	ConsumerQueryState	Is there any restaurant $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5672	ConsumerQueryState	Is there any restaurant $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5673	ConsumerQueryState	Is there any restaurant $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5674	ConsumerQueryState	Is there any restaurant $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5675	ConsumerQueryState	Place $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5676	ConsumerQueryState	Places $RefineLocation current Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5677	ConsumerQueryState	Places $RefineLocation current Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5678	ConsumerQueryState	Places $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5679	ConsumerQueryState	Places $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5680	ConsumerQueryState	Places $RefineLocation my current Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5681	ConsumerQueryState	Places $RefineLocation my current Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5682	ConsumerQueryState	Places $RefineLocation my Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5683	ConsumerQueryState	Places $RefineLocation my Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5684	ConsumerQueryState	Places $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5685	ConsumerQueryState	Places $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5686	ConsumerQueryState	Places $RefineLocation to my current Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5687	ConsumerQueryState	Places $RefineLocation to my current Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5688	ConsumerQueryState	Places $RefineLocation to my Location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5689	ConsumerQueryState	Places $RefineLocation to my Location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5690	ConsumerQueryState	Places $RefineLocation with $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5691	ConsumerQueryState	Places with $Offer $RefineLocation			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5692	ConsumerQueryState	Restaurant $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5693	ConsumerQueryState	Restaurants $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5694	ConsumerQueryState	Restaurants $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5695	ConsumerQueryState	Restaurants $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5696	ConsumerQueryState	Restaurants $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5697	ConsumerQueryState	Restaurants $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5698	ConsumerQueryState	Restaurants $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5699	ConsumerQueryState	Restaurants $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5700	ConsumerQueryState	Restaurants $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5701	ConsumerQueryState	Restaurants $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5702	ConsumerQueryState	Restaurants $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5703	ConsumerQueryState	Restaurants $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5704	ConsumerQueryState	Restaurants $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5705	ConsumerQueryState	Restaurants $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5706	ConsumerQueryState	Restaurants $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5707	ConsumerQueryState	Restaurants $RefineLocation with $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5708	ConsumerQueryState	Restaurants with $Offer $RefineLocation			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5709	ConsumerQueryState	What are the places $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5710	ConsumerQueryState	What are the places $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5711	ConsumerQueryState	What are the places $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5712	ConsumerQueryState	What are the places $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5713	ConsumerQueryState	What are the places $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5714	ConsumerQueryState	What are the places $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5715	ConsumerQueryState	What are the places $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5716	ConsumerQueryState	What are the places $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5717	ConsumerQueryState	What are the places $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5718	ConsumerQueryState	What are the places $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5719	ConsumerQueryState	What are the places $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5720	ConsumerQueryState	What are the places $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5721	ConsumerQueryState	What are the places $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5722	ConsumerQueryState	What are the places $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5723	ConsumerQueryState	What are the restaurants $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5724	ConsumerQueryState	What are the restaurants $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5725	ConsumerQueryState	What are the restaurants $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5726	ConsumerQueryState	What are the restaurants $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5727	ConsumerQueryState	What are the restaurants $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5728	ConsumerQueryState	What are the restaurants $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5729	ConsumerQueryState	What are the restaurants $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5730	ConsumerQueryState	What are the restaurants $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5731	ConsumerQueryState	What are the restaurants $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5732	ConsumerQueryState	What are the restaurants $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5733	ConsumerQueryState	What are the restaurants $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5734	ConsumerQueryState	What are the restaurants $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5735	ConsumerQueryState	What are the restaurants $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5736	ConsumerQueryState	What are the restaurants $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5737	ConsumerQueryState	What places $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5738	ConsumerQueryState	What places $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5739	ConsumerQueryState	What restaurants $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5740	ConsumerQueryState	What restaurants $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5741	ConsumerQueryState	Which place $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5742	ConsumerQueryState	Which place $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5743	ConsumerQueryState	Which places $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5744	ConsumerQueryState	Which places $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5745	ConsumerQueryState	Which restaurant $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5746	ConsumerQueryState	Which restaurant $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5747	ConsumerQueryState	Which restaurants $RefineLocation $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5748	ConsumerQueryState	Which restaurants $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5749	ConsumerQueryState	Which restaurants $RefineLocation me are similar to $RestaurantName that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine	User
5750	ConsumerQueryState	#RestaurantEntity $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5751	ConsumerQueryState	#RestaurantEntity $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5752	ConsumerQueryState	#RestaurantEntity $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5753	ConsumerQueryState	#RestaurantEntity $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5754	ConsumerQueryState	#RestaurantEntity $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5755	ConsumerQueryState	#RestaurantEntity $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5756	ConsumerQueryState	#RestaurantEntity $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5757	ConsumerQueryState	#RestaurantEntity $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5758	ConsumerQueryState	#RestaurantEntity $RefineLocation to me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5759	ConsumerQueryState	#RestaurantEntity $RefineLocation to my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5760	ConsumerQueryState	#RestaurantEntity $RefineLocation to my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5761	ConsumerQueryState	#RestaurantEntity $RefineLocation to my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5762	ConsumerQueryState	#RestaurantEntity $RefineLocation to my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5763	ConsumerQueryState	#RestaurantEntity with $Offer $RefineLocation			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5764	ConsumerQueryState	$RefineLocation #RestaurantEntity $ActionWord #RestaurantEntity			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5765	ConsumerQueryState	$RefineLocation #RestaurantEntity that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5766	ConsumerQueryState	$RefineLocation #RestaurantEntity with $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5767	ConsumerQueryState	Any #RestaurantEntity $RefineLocation current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5768	ConsumerQueryState	Any #RestaurantEntity $RefineLocation current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5769	ConsumerQueryState	Any #RestaurantEntity $RefineLocation me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5770	ConsumerQueryState	Any #RestaurantEntity $RefineLocation me that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5771	ConsumerQueryState	Any #RestaurantEntity $RefineLocation my current location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5772	ConsumerQueryState	Any #RestaurantEntity $RefineLocation my current location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5773	ConsumerQueryState	Any #RestaurantEntity $RefineLocation my location $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5774	ConsumerQueryState	Any #RestaurantEntity $RefineLocation my location that $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
5775	ConsumerQueryState	Any #RestaurantEntity $RefineLocation to me $ActionWord $Offer			ConsumerQuery.Offers||ConsumerQuery.Refine||ConsumerQuery.ClassMember	User
